timestamp,symbol,close,atm,ce_close_weekly,ce_symbol_weekly,pe_symbol_weekly,pe_close_weekly,implied_futures_weekly,implied_futures_monthly,ce_close_monthly,ce_symbol_monthly,pe_symbol_monthly,pe_close_monthly
2021-03-01 14:01:00,NIFTY-I.NFO,14787.5,14800,132.2,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,173.0,14759.2,14782.8,367.8,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,385.0
2021-03-01 14:02:00,NIFTY-I.NFO,14804.0,14800,139.65,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,162.6,14777.05,14805.0,379.45,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,374.45
2021-03-01 14:03:00,NIFTY-I.NFO,14803.8,14800,138.4,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,163.3,14775.1,14805.15,379.45,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,374.3
2021-03-01 14:04:00,NIFTY-I.NFO,14810.0,14800,140.8,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,159.55,14781.25,14812.5,383.15,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.65
2021-03-01 14:05:00,NIFTY-I.NFO,14815.7,14800,142.3,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,158.0,14784.3,14813.6,383.05,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,369.45
2021-03-01 14:06:00,NIFTY-I.NFO,14808.0,14800,140.15,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,161.0,14779.15,14807.8,380.35,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,372.55
2021-03-01 14:07:00,NIFTY-I.NFO,14813.0,14800,142.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,159.2,14782.8,14814.55,383.8,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,369.25
2021-03-01 14:08:00,NIFTY-I.NFO,14813.3,14800,142.3,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,158.85,14783.45,14811.8,382.2,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.4
2021-03-01 14:09:00,NIFTY-I.NFO,14808.0,14800,139.7,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,161.3,14778.4,14807.15,380.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,372.85
2021-03-01 14:10:00,NIFTY-I.NFO,14812.8,14800,141.25,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,160.0,14781.25,14811.8,382.4,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.6
2021-03-01 14:11:00,NIFTY-I.NFO,14803.7,14800,138.35,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,163.85,14774.5,14803.1,378.3,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,375.2
2021-03-01 14:12:00,NIFTY-I.NFO,14811.3,14800,141.05,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,160.3,14780.75,14811.85,382.55,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.7
2021-03-01 14:13:00,NIFTY-I.NFO,14804.1,14800,138.4,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,164.1,14774.3,14808.2,378.35,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.15
2021-03-01 14:14:00,NIFTY-I.NFO,14800.9,14800,136.65,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,166.3,14770.35,14801.15,376.15,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,375.0
2021-03-01 14:15:00,NIFTY-I.NFO,14800.0,14800,136.95,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,166.1,14770.85,14800.2,376.05,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,375.85
2021-03-01 14:16:00,NIFTY-I.NFO,14808.8,14800,141.35,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,160.35,14781.0,14810.35,381.45,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,371.1
2021-03-01 14:17:00,NIFTY-I.NFO,14811.0,14800,140.25,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,161.0,14779.25,14811.0,381.2,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.2
2021-03-01 14:18:00,NIFTY-I.NFO,14805.0,14800,138.3,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,163.75,14774.55,14803.15,378.3,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,375.15
2021-03-01 14:19:00,NIFTY-I.NFO,14798.3,14800,134.3,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,166.9,14767.4,14798.15,376.4,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,378.25
2021-03-01 14:20:00,NIFTY-I.NFO,14783.5,14800,129.4,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,175.2,14754.2,14783.65,368.65,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,385.0
2021-03-01 14:21:00,NIFTY-I.NFO,14778.0,14800,127.2,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,178.0,14749.2,14776.35,363.95,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,387.6
2021-03-01 14:22:00,NIFTY-I.NFO,14785.7,14800,129.75,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,174.3,14755.45,14784.1,369.95,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,385.85
2021-03-01 14:23:00,NIFTY-I.NFO,14778.0,14800,128.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,179.0,14749.0,14781.95,366.9,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,384.95
2021-03-01 14:24:00,NIFTY-I.NFO,14782.0,14800,129.85,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,177.0,14752.85,14784.25,369.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,384.75
2021-03-01 14:25:00,NIFTY-I.NFO,14791.5,14800,131.55,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,170.0,14761.55,14792.7,375.35,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,382.65
2021-03-01 14:26:00,NIFTY-I.NFO,14794.1,14800,134.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,168.45,14765.55,14792.95,374.95,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,382.0
2021-03-01 14:27:00,NIFTY-I.NFO,14794.5,14800,133.1,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,168.95,14764.15,14791.5,372.1,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,380.6
2021-03-01 14:28:00,NIFTY-I.NFO,14790.0,14800,132.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,172.5,14759.5,14788.4,371.3,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,382.9
2021-03-01 14:29:00,NIFTY-I.NFO,14777.8,14800,126.35,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,180.0,14746.35,14778.55,366.55,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,388.0
2021-03-01 14:30:00,NIFTY-I.NFO,14804.0,14800,136.3,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,161.0,14775.3,14801.4,376.75,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,375.35
2021-03-01 14:31:00,NIFTY-I.NFO,14820.0,14800,143.95,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,154.25,14789.7,14818.7,385.65,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,366.95
2021-03-01 14:32:00,NIFTY-I.NFO,14809.6,14800,141.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,158.35,14782.65,14808.0,379.35,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,371.35
2021-03-01 14:33:00,NIFTY-I.NFO,14812.5,14800,140.55,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,159.65,14780.9,14809.85,381.55,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,371.7
2021-03-01 14:34:00,NIFTY-I.NFO,14799.7,14800,135.2,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,165.05,14770.15,14796.45,374.75,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,378.3
2021-03-01 14:35:00,NIFTY-I.NFO,14813.2,14800,140.55,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,158.55,14782.0,14810.65,381.25,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.6
2021-03-01 14:36:00,NIFTY-I.NFO,14803.1,14800,136.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,163.45,14772.55,14802.0,377.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,375.0
2021-03-01 14:37:00,NIFTY-I.NFO,14807.6,14800,138.8,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,160.3,14778.5,14808.95,380.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,371.05
2021-03-01 14:38:00,NIFTY-I.NFO,14812.5,14800,139.45,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,159.05,14780.4,14809.9,380.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.1
2021-03-01 14:39:00,NIFTY-I.NFO,14809.0,14800,137.95,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,160.3,14777.65,14808.7,378.6,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,369.9
2021-03-01 14:40:00,NIFTY-I.NFO,14805.0,14800,137.05,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,161.7,14775.35,14807.15,378.65,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,371.5
2021-03-01 14:41:00,NIFTY-I.NFO,14808.3,14800,137.15,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,161.0,14776.15,14807.1,378.55,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,371.45
2021-03-01 14:42:00,NIFTY-I.NFO,14815.1,14800,141.75,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,153.85,14787.9,14812.15,380.9,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,368.75
2021-03-01 14:43:00,NIFTY-I.NFO,14814.7,14800,141.5,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,155.25,14786.25,14815.0,383.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,368.0
2021-03-01 14:44:00,NIFTY-I.NFO,14802.0,14800,135.45,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,161.2,14774.25,14804.6,377.95,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,373.35
2021-03-01 14:45:00,NIFTY-I.NFO,14783.5,14800,126.65,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,171.25,14755.4,14783.8,366.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,382.2
2021-03-01 14:46:00,NIFTY-I.NFO,14781.0,14800,126.5,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,174.3,14752.2,14777.65,364.05,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,386.4
2021-03-01 14:47:00,NIFTY-I.NFO,14779.3,14800,126.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,174.25,14751.75,14779.6,364.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,384.4
2021-03-01 14:48:00,NIFTY-I.NFO,14781.5,14800,126.85,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,173.55,14753.3,14782.6,367.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,384.4
2021-03-01 14:49:00,NIFTY-I.NFO,14773.9,14750,146.2,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,150.8,14745.4,14776.05,390.95,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,364.9
2021-03-01 14:50:00,NIFTY-I.NFO,14769.4,14750,144.35,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,152.85,14741.5,14766.75,385.2,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,368.45
2021-03-01 14:51:00,NIFTY-I.NFO,14773.0,14750,146.1,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,151.3,14744.8,14771.8,388.4,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,366.6
2021-03-01 14:52:00,NIFTY-I.NFO,14753.5,14750,138.85,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,163.05,14725.8,14755.25,380.25,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,375.0
2021-03-01 14:53:00,NIFTY-I.NFO,14741.2,14750,131.05,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,168.8,14712.25,14740.45,370.45,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,380.0
2021-03-01 14:54:00,NIFTY-I.NFO,14741.8,14750,131.5,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,168.25,14713.25,14739.55,370.0,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,380.45
2021-03-01 14:55:00,NIFTY-I.NFO,14748.0,14750,133.25,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,163.7,14719.55,14748.25,375.45,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,377.2
2021-03-01 14:56:00,NIFTY-I.NFO,14756.5,14750,136.6,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,156.3,14730.3,14751.85,378.85,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,377.0
2021-03-01 14:57:00,NIFTY-I.NFO,14753.2,14750,135.75,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,160.65,14725.1,14754.6,377.6,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,373.0
2021-03-01 14:58:00,NIFTY-I.NFO,14755.5,14750,135.5,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,158.25,14727.25,14750.5,375.0,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,374.5
2021-03-01 14:59:00,NIFTY-I.NFO,14756.2,14750,138.35,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,157.1,14731.25,14750.6,375.2,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,374.6
2021-03-01 15:00:00,NIFTY-I.NFO,14786.5,14800,122.95,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,166.0,14756.95,14785.05,365.45,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,380.4
2021-03-01 15:01:00,NIFTY-I.NFO,14776.2,14800,120.25,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,172.8,14747.45,14775.5,361.15,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,385.65
2021-03-01 15:02:00,NIFTY-I.NFO,14772.0,14750,141.0,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,149.0,14742.0,14769.4,385.3,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,365.9
2021-03-01 15:03:00,NIFTY-I.NFO,14767.8,14750,140.0,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,151.65,14738.35,14770.45,385.25,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,364.8
2021-03-01 15:04:00,NIFTY-I.NFO,14762.7,14750,138.6,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,154.1,14734.5,,,nan,nan,
2021-03-01 15:05:00,NIFTY-I.NFO,14771.2,14750,143.2,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,151.0,14742.2,14770.45,385.25,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,364.8
2021-03-01 15:06:00,NIFTY-I.NFO,14773.0,14750,143.9,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,149.35,14744.55,14766.65,383.1,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,366.45
2021-03-01 15:07:00,NIFTY-I.NFO,14776.6,14800,119.95,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,171.35,14748.6,14779.4,362.7,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,383.3
2021-03-01 15:08:00,NIFTY-I.NFO,14775.2,14800,118.15,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,172.0,14746.15,14774.2,360.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,385.8
2021-03-01 15:09:00,NIFTY-I.NFO,14776.0,14800,120.2,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,170.0,14750.2,14775.7,360.05,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,384.35
2021-03-01 15:10:00,NIFTY-I.NFO,14775.7,14800,119.8,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,169.45,14750.35,14774.35,359.8,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,385.45
2021-03-01 15:11:00,NIFTY-I.NFO,14772.7,14750,143.2,NIFTY04MAR2114750CE.NFO,NIFTY04MAR2114750PE.NFO,147.5,14745.7,14770.6,385.3,NIFTY25MAR2114750CE.NFO,NIFTY25MAR2114750PE.NFO,364.7
2021-03-01 15:12:00,NIFTY-I.NFO,14780.0,14800,120.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,168.0,14752.0,14778.35,360.35,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,382.0
2021-03-01 15:13:00,NIFTY-I.NFO,14789.8,14800,123.55,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,160.2,14763.35,14790.05,364.8,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,374.75
2021-03-01 15:14:00,NIFTY-I.NFO,14795.0,14800,126.4,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,157.4,14769.0,14795.8,367.25,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,371.45
2021-03-01 15:15:00,NIFTY-I.NFO,14800.0,14800,129.7,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,156.95,14772.75,14799.4,369.45,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.05
2021-03-01 15:16:00,NIFTY-I.NFO,14805.7,14800,133.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,152.6,14780.4,14805.95,373.6,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,367.65
2021-03-01 15:17:00,NIFTY-I.NFO,14817.7,14800,140.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,147.1,14792.9,14817.65,379.65,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,362.0
2021-03-01 15:18:00,NIFTY-I.NFO,14811.3,14800,137.65,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,152.2,14785.45,14812.0,376.1,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,364.1
2021-03-01 15:19:00,NIFTY-I.NFO,14818.5,14800,138.85,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,147.75,14791.1,14817.55,378.55,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,361.0
2021-03-01 15:20:00,NIFTY-I.NFO,14806.5,14800,133.1,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,154.0,14779.1,14804.7,372.95,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,368.25
2021-03-01 15:21:00,NIFTY-I.NFO,14805.5,14800,134.0,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,154.25,14779.75,14804.3,373.5,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,369.2
2021-03-01 15:22:00,NIFTY-I.NFO,14807.3,14800,132.9,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,152.35,14780.55,14806.2,376.2,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,370.0
2021-03-01 15:23:00,NIFTY-I.NFO,14809.8,14800,134.9,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,153.0,14781.9,14807.5,376.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,368.5
2021-03-01 15:24:00,NIFTY-I.NFO,14811.8,14800,136.75,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,150.05,14786.7,14811.25,378.5,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,367.25
2021-03-01 15:25:00,NIFTY-I.NFO,14816.3,14800,136.5,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,148.0,14788.5,14815.2,378.5,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,363.3
2021-03-01 15:26:00,NIFTY-I.NFO,14815.2,14800,137.2,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,146.5,14790.7,14815.05,380.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,364.95
2021-03-01 15:27:00,NIFTY-I.NFO,14816.0,14800,137.15,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,145.0,14792.15,14815.9,381.0,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,365.1
2021-03-01 15:28:00,NIFTY-I.NFO,14820.0,14800,136.5,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,144.85,14791.65,14819.3,383.55,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,364.25
2021-03-01 15:29:00,NIFTY-I.NFO,14820.5,14800,137.65,NIFTY04MAR2114800CE.NFO,NIFTY04MAR2114800PE.NFO,145.2,14792.45,14823.65,386.9,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,363.25
2021-03-01 15:30:00,NIFTY-I.NFO,14819.5,14800,,nan,nan,,,14818.85,382.05,NIFTY25MAR2114800CE.NFO,NIFTY25MAR2114800PE.NFO,363.2
2021-03-02 09:15:00,NIFTY-I.NFO,14835.7,14850,118.55,NIFTY04MAR2114850CE.NFO,NIFTY04MAR2114850PE.NFO,158.55,14810.0,14842.1,366.95,NIFTY25MAR2114850CE.NFO,NIFTY25MAR2114850PE.NFO,374.85
2021-03-02 09:16:00,NIFTY-I.NFO,14838.5,14850,114.45,NIFTY04MAR2114850CE.NFO,NIFTY04MAR2114850PE.NFO,156.0,14808.45,14843.4,369.25,NIFTY25MAR2114850CE.NFO,NIFTY25MAR2114850PE.NFO,375.85
2021-03-02 09:17:00,NIFTY-I.NFO,14848.9,14850,116.15,NIFTY04MAR2114850CE.NFO,NIFTY04MAR2114850PE.NFO,146.1,14820.05,14843.1,363.5,NIFTY25MAR2114850CE.NFO,NIFTY25MAR2114850PE.NFO,370.4
2021-03-02 09:18:00,NIFTY-I.NFO,14860.0,14850,121.2,NIFTY04MAR2114850CE.NFO,NIFTY04MAR2114850PE.NFO,139.0,14832.2,14858.25,368.25,NIFTY25MAR2114850CE.NFO,NIFTY25MAR2114850PE.NFO,360.0
2021-03-02 09:19:00,NIFTY-I.NFO,14868.0,14850,124.25,NIFTY04MAR2114850CE.NFO,NIFTY04MAR2114850PE.NFO,131.8,14842.45,14857.6,368.15,NIFTY25MAR2114850CE.NFO,NIFTY25MAR2114850PE.NFO,360.55
2021-03-02 09:20:00,NIFTY-I.NFO,14891.0,14900,109.3,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,144.0,14865.3,14887.1,349.9,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,362.8
2021-03-02 09:21:00,NIFTY-I.NFO,14891.7,14900,110.8,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,143.75,14867.05,14893.15,352.85,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,359.7
2021-03-02 09:22:00,NIFTY-I.NFO,14886.7,14900,108.4,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,145.8,14862.6,14888.9,350.0,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,361.1
2021-03-02 09:23:00,NIFTY-I.NFO,14889.0,14900,110.0,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,145.4,14864.6,14888.7,348.7,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,360.0
2021-03-02 09:24:00,NIFTY-I.NFO,14901.0,14900,113.9,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,138.5,14875.4,14900.35,355.95,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,355.6
2021-03-02 09:25:00,NIFTY-I.NFO,14895.0,14900,112.25,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,140.75,14871.5,14896.6,353.95,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,357.35
2021-03-02 09:26:00,NIFTY-I.NFO,14898.0,14900,113.25,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,137.65,14875.6,14899.75,354.75,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,355.0
2021-03-02 09:27:00,NIFTY-I.NFO,14904.8,14900,113.8,NIFTY04MAR2114900CE.NFO,NIFTY04MAR2114900PE.NFO,134.2,14879.6,14904.45,356.75,NIFTY25MAR2114900CE.NFO,NIFTY25MAR2114900PE.NFO,352.3
