,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator
468,BSEFO,867248,2,SENSEX,SENSEX28DEC79000PE,IO,SENSEX-IO,12836400867248,3545.25,3092.6,1000,0.05,10,1,-1,SENSEX,2028-12-29T00:00:00,79000,4,SENSEX 29DEC2028 PE 79000,1
469,BSEFO,823970,2,SENSEX,SENSEX2511783000PE,IO,SENSEX-IO,12501700823970,6752.5,2057.6,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,83000,4,SENSEX 17JAN2025 PE 83000,1
470,BSEFO,1165943,2,SENSEX50,SENSEX5025JAN24900CE,IO,SENSEX50-IO,12503001165943,1060,35,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,24900,3,SENSEX50 30JAN2025 CE 24900,1
471,BSEFO,837739,2,SENSEX,SENSEX2512476400PE,IO,SENSEX-IO,12502400837739,1253.3,69.6,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,76400,4,SENSEX 24JAN2025 PE 76400,1
472,BSEFO,825039,2,BANKEX,BANKEX25JAN64200CE,IO,BANKEX-IO,12502700825039,142.45,0.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,64200,3,BANKEX 27JAN2025 CE 64200,1
473,BSEFO,839076,2,SENSEX,SENSEX2512474100PE,IO,SENSEX-IO,12502400839076,433.65,11.6,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,74100,4,SENSEX 24JAN2025 PE 74100,1
474,BSEFO,846217,2,SENSEX,SENSEX28JUN83000CE,IO,SENSEX-IO,12818200846217,19819.65,15173.95,1000,0.05,10,1,-1,SENSEX,2028-06-30T00:00:00,83000,3,SENSEX 30JUN2028 CE 83000,1
475,BSEFO,837756,2,SENSEX,SENSEX25MAR80600PE,IO,SENSEX-IO,12508700837756,4561.6,1950.85,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,80600,4,SENSEX 28MAR2025 PE 80600,1
476,BSEFO,823157,2,SENSEX,SENSEX2510383800CE,IO,SENSEX-IO,12500300823157,40.75,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,83800,3,SENSEX 03JAN2025 CE 83800,1
477,BSEFO,1149260,2,SENSEX,SENSEX24DEC78200PE,IO,SENSEX-IO,12436201149260,1215.7,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,78200,4,SENSEX 27DEC2024 PE 78200,1
478,BSEFO,822735,2,BANKEX,BANKEX25FEB57500CE,IO,BANKEX-IO,12505500822735,3811.3,1116.3,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,57500,3,BANKEX 24FEB2025 CE 57500,1
479,BSEFO,1166251,2,SENSEX,SENSEX24DEC74900CE,IO,SENSEX-IO,12436201166251,6286.45,943.65,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,74900,3,SENSEX 27DEC2024 CE 74900,1
480,BSEFO,824707,2,BANKEX,BANKEX25JAN64000CE,IO,BANKEX-IO,12502700824707,162.95,0.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,64000,3,BANKEX 27JAN2025 CE 64000,1
481,BSEFO,839806,2,SENSEX,SENSEX2520776700CE,IO,SENSEX-IO,12503800839806,5363.35,1405.3,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,76700,3,SENSEX 07FEB2025 CE 76700,1
482,BSEFO,824481,2,SENSEX,SENSEX2511784000PE,IO,SENSEX-IO,12501700824481,7776.45,2821.15,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,84000,4,SENSEX 17JAN2025 PE 84000,1
483,BSEFO,823864,2,SENSEX50,SENSEX5025FEB25950PE,IO,SENSEX50-IO,12505800823864,1504.2,468.2,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,25950,4,SENSEX50 27FEB2025 PE 25950,1
484,BSEFO,839050,2,SENSEX,SENSEX2520781200CE,IO,SENSEX-IO,12503800839050,2109.35,175.1,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,81200,3,SENSEX 07FEB2025 CE 81200,1
485,BSEFO,1174549,2,SENSEX,SENSEX2510381400PE,IO,SENSEX-IO,12500301174549,5307.5,531.3,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81400,4,SENSEX 03JAN2025 PE 81400,1
486,BSEFO,822391,2,SENSEX,SENSEX2511079600PE,IO,SENSEX-IO,12501000822391,3317.7,104.6,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,79600,4,SENSEX 10JAN2025 PE 79600,1
487,BSEFO,1144765,2,SENSEX50,SENSEX5024DEC27950PE,IO,SENSEX50-IO,12436101144765,3838.4,2138.6,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,27950,4,SENSEX50 26DEC2024 PE 27950,1
488,BSEFO,1165222,2,BANKEX,BANKEX25JAN55800PE,IO,BANKEX-IO,12502701165222,611.35,38.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,55800,4,BANKEX 27JAN2025 PE 55800,1
489,BSEFO,1164729,2,SENSEX,SENSEX25JAN82700PE,IO,SENSEX-IO,12503101164729,6313.1,2138.75,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,82700,4,SENSEX 31JAN2025 PE 82700,1
490,BSEFO,825369,2,SENSEX,SENSEX25FEB85400CE,IO,SENSEX-IO,12505900825369,1047.65,101.25,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,85400,3,SENSEX 28FEB2025 CE 85400,1
491,BSEFO,825255,2,SENSEX50,SENSEX5025JAN26850CE,IO,SENSEX50-IO,12503000825255,128.45,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,26850,3,SENSEX50 30JAN2025 CE 26850,1
492,BSEFO,824996,2,BANKEX,BANKEX25FEB64500PE,IO,BANKEX-IO,12505500824996,7575.6,4032.2,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,64500,4,BANKEX 24FEB2025 PE 64500,1
493,BSEFO,1140840,2,SENSEX,SENSEX24DEC87400CE,IO,SENSEX-IO,12436201140840,2.95,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,87400,3,SENSEX 27DEC2024 CE 87400,1
494,BSEFO,824638,2,SENSEX,SENSEX2511784600PE,IO,SENSEX-IO,12501700824638,8387.95,3320.95,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,84600,4,SENSEX 17JAN2025 PE 84600,1
495,BSEFO,1140908,2,SENSEX,SENSEX25DEC90000CE,IO,SENSEX-IO,12536001140908,4642.45,2271.65,1000,0.05,10,1,-1,SENSEX,2025-12-26T00:00:00,90000,3,SENSEX 26DEC2025 CE 90000,1
496,BSEFO,825215,2,SENSEX,SENSEX2510385500CE,IO,SENSEX-IO,12500300825215,4.65,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,85500,3,SENSEX 03JAN2025 CE 85500,1
497,BSEFO,1140365,2,SENSEX,SENSEX24DEC87600PE,IO,SENSEX-IO,12436201140365,11751.6,6405.4,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,87600,4,SENSEX 27DEC2024 PE 87600,1
498,BSEFO,823322,2,BANKEX,BANKEX25FEB61900PE,IO,BANKEX-IO,12505500823322,5113.85,2193.5,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,61900,4,BANKEX 24FEB2025 PE 61900,1
499,BSEFO,824548,2,SENSEX,SENSEX25FEB84200CE,IO,SENSEX-IO,12505900824548,1424.05,167.25,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,84200,3,SENSEX 28FEB2025 CE 84200,1
500,BSEFO,824293,2,SENSEX,SENSEX25FEB80100PE,IO,SENSEX-IO,12505900824293,4084.75,1410.25,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,80100,4,SENSEX 28FEB2025 PE 80100,1
501,BSEFO,822756,2,BANKEX,BANKEX25FEB62300PE,IO,BANKEX-IO,12505500822756,5480.7,2439.9,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,62300,4,BANKEX 24FEB2025 PE 62300,1
502,BSEFO,823772,2,SENSEX50,SENSEX5025FEB26000PE,IO,SENSEX50-IO,12505800823772,1547.8,493.6,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,26000,4,SENSEX50 27FEB2025 PE 26000,1
503,BSEFO,822201,2,SENSEX,SENSEX2510381800CE,IO,SENSEX-IO,12500300822201,243.7,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81800,3,SENSEX 03JAN2025 CE 81800,1
504,BSEFO,839895,2,SENSEX,SENSEX2520776000CE,IO,SENSEX-IO,12503800839895,5983,1761.9,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,76000,3,SENSEX 07FEB2025 CE 76000,1
505,BSEFO,823762,2,SENSEX50,SENSEX5025FEB25200PE,IO,SENSEX50-IO,12505800823762,918.05,168.95,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,25200,4,SENSEX50 27FEB2025 PE 25200,1
506,BSEFO,825347,2,BANKEX,BANKEX25JAN64800CE,IO,BANKEX-IO,12502700825347,93.7,0.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,64800,3,BANKEX 27JAN2025 CE 64800,1
507,BSEFO,1138689,2,SENSEX,SENSEX24DEC84500CE,IO,SENSEX-IO,12436201138689,5.65,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,84500,3,SENSEX 27DEC2024 CE 84500,1
508,BSEFO,1168262,2,SENSEX,SENSEX24DEC73900PE,IO,SENSEX-IO,12436201168262,5.9,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,73900,4,SENSEX 27DEC2024 PE 73900,1
509,BSEFO,1164849,2,SENSEX,SENSEX25JAN81800CE,IO,SENSEX-IO,12503101164849,1552.9,26.3,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,81800,3,SENSEX 31JAN2025 CE 81800,1
510,BSEFO,822430,2,SENSEX,SENSEX2511079200CE,IO,SENSEX-IO,12501000822430,2212.2,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,79200,3,SENSEX 10JAN2025 CE 79200,1
511,BSEFO,1147450,2,BANKEX,BANKEX24DEC58300PE,IO,BANKEX-IO,12436501147450,1302.55,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,58300,4,BANKEX 30DEC2024 PE 58300,1
512,BSEFO,1165310,2,BANKEX,BANKEX25JAN60100PE,IO,BANKEX-IO,12502701165310,3519.8,870.3,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,60100,4,BANKEX 27JAN2025 PE 60100,1
513,BSEFO,823863,2,SENSEX50,SENSEX5025FEB26000CE,IO,SENSEX50-IO,12505800823863,605.25,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,26000,3,SENSEX50 27FEB2025 CE 26000,1
514,BSEFO,846473,2,SENSEX,SENSEX28JUN84000CE,IO,SENSEX-IO,12818200846473,19294.45,14694.35,1000,0.05,10,1,-1,SENSEX,2028-06-30T00:00:00,84000,3,SENSEX 30JUN2028 CE 84000,1
515,BSEFO,836435,2,SENSEX,SENSEX2511085900CE,IO,SENSEX-IO,12501000836435,33.95,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,85900,3,SENSEX 10JAN2025 CE 85900,1
516,BSEFO,1143379,2,SENSEX50,SENSEX5024DEC27650PE,IO,SENSEX50-IO,12436101143379,3538.5,1838.7,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,27650,4,SENSEX50 26DEC2024 PE 27650,1
517,BSEFO,825172,2,BANKEX,BANKEX24DEC64600CE,IO,BANKEX-IO,12436500825172,2.95,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,64600,3,BANKEX 30DEC2024 CE 64600,1
518,BSEFO,1165285,2,BANKEX,BANKEX25JAN55700CE,IO,BANKEX-IO,12502701165285,4864.85,1441.25,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,55700,3,BANKEX 27JAN2025 CE 55700,1
519,BSEFO,1147298,2,BANKEX,BANKEX24DEC62700CE,IO,BANKEX-IO,12436501147298,4.4,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,62700,3,BANKEX 30DEC2024 CE 62700,1
520,BSEFO,836332,2,SENSEX,SENSEX2512486100PE,IO,SENSEX-IO,12502400836332,9788.5,4654.9,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,86100,4,SENSEX 24JAN2025 PE 86100,1
521,BSEFO,1164471,2,SENSEX,SENSEX25JAN78900CE,IO,SENSEX-IO,12503101164471,3345.3,414.4,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,78900,3,SENSEX 31JAN2025 CE 78900,1
522,BSEFO,1140467,2,SENSEX,SENSEX28DEC90000CE,IO,SENSEX-IO,12836401140467,18392.15,13927.5,1000,0.05,10,1,-1,SENSEX,2028-12-29T00:00:00,90000,3,SENSEX 29DEC2028 CE 90000,1
523,BSEFO,1167767,2,SENSEX,SENSEX25JAN73700PE,IO,SENSEX-IO,12503101167767,454.1,38.1,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,73700,4,SENSEX 31JAN2025 PE 73700,1
524,BSEFO,839073,2,SENSEX,SENSEX2520778400CE,IO,SENSEX-IO,12503800839073,3962.85,740.05,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,78400,3,SENSEX 07FEB2025 CE 78400,1
525,BSEFO,1164322,2,SENSEX,SENSEX25JAN78000CE,IO,SENSEX-IO,12503101164322,4053.15,669.25,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,78000,3,SENSEX 31JAN2025 CE 78000,1
526,BSEFO,883063,2,SENSEX,SENSEX26JUN76000CE,IO,SENSEX-IO,12617700883063,14770.5,10254.5,1000,0.05,10,1,-1,SENSEX,2026-06-26T00:00:00,76000,3,SENSEX 26JUN2026 CE 76000,1
527,BSEFO,1168376,2,SENSEX50,SENSEX5025JAN23900CE,IO,SENSEX50-IO,12503001168376,2004.3,553.1,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,23900,3,SENSEX50 30JAN2025 CE 23900,1
528,BSEFO,839453,2,SENSEX,SENSEX2520774200CE,IO,SENSEX-IO,12503800839453,7652.55,2896.6,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,74200,3,SENSEX 07FEB2025 CE 74200,1
529,BSEFO,822770,2,BANKEX,BANKEX25FEB59500PE,IO,BANKEX-IO,12505500822770,3085.95,1035.45,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,59500,4,BANKEX 24FEB2025 PE 59500,1
530,BSEFO,823820,2,SENSEX50,SENSEX5025FEB24800PE,IO,SENSEX50-IO,12505800823820,667.45,70.5,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,24800,4,SENSEX50 27FEB2025 PE 24800,1
531,BSEFO,1169307,2,SENSEX,SENSEX2510379700CE,IO,SENSEX-IO,12500301169307,1150.55,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,79700,3,SENSEX 03JAN2025 CE 79700,1
532,BSEFO,823976,2,SENSEX,SENSEX25FEB82200CE,IO,SENSEX-IO,12505900823976,2257.55,365.4,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,82200,3,SENSEX 28FEB2025 CE 82200,1
533,BSEFO,1147334,2,BANKEX,BANKEX24DEC61500PE,IO,BANKEX-IO,12436501147334,5130.15,1186.25,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,61500,4,BANKEX 30DEC2024 PE 61500,1
534,BSEFO,1138293,2,SENSEX,SENSEX24DEC82400PE,IO,SENSEX-IO,12436201138293,6553.5,1210.45,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,82400,4,SENSEX 27DEC2024 PE 82400,1
535,BSEFO,1163058,2,SENSEX50,SENSEX5024DEC24850CE,IO,SENSEX50-IO,12436101163058,717.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,24850,3,SENSEX50 26DEC2024 CE 24850,1
536,BSEFO,838374,2,SENSEX,SENSEX2512475500CE,IO,SENSEX-IO,12502400838374,6110.75,1590.55,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,75500,3,SENSEX 24JAN2025 CE 75500,1
537,BSEFO,824582,2,SENSEX,SENSEX25FEB84100CE,IO,SENSEX-IO,12505900824582,1459.4,174.2,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,84100,3,SENSEX 28FEB2025 CE 84100,1
538,BSEFO,1164224,2,SENSEX,SENSEX25JAN81500CE,IO,SENSEX-IO,12503101164224,1700.25,44.05,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,81500,3,SENSEX 31JAN2025 CE 81500,1
539,BSEFO,1147185,2,BANKEX,BANKEX24DEC56500PE,IO,BANKEX-IO,12436501147185,148.8,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,56500,4,BANKEX 30DEC2024 PE 56500,1
540,BSEFO,1147512,2,BANKEX,BANKEX24DEC60200CE,IO,BANKEX-IO,12436501147512,145.2,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,60200,3,BANKEX 30DEC2024 CE 60200,1
541,BSEFO,1169612,2,SENSEX,SENSEX2510374600PE,IO,SENSEX-IO,12500301169612,97.4,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,74600,4,SENSEX 03JAN2025 PE 74600,1
542,BSEFO,836189,2,SENSEX,SENSEX2511085900PE,IO,SENSEX-IO,12501000836189,9823.7,4518.4,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,85900,4,SENSEX 10JAN2025 PE 85900,1
543,BSEFO,846561,2,SENSEX,SENSEX24DEC84000PE,IO,SENSEX-IO,12436200846561,8153.6,2807.4,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,84000,4,SENSEX 27DEC2024 PE 84000,1
544,BSEFO,822394,2,SENSEX,SENSEX2511082700CE,IO,SENSEX-IO,12501000822394,390.75,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,82700,3,SENSEX 10JAN2025 CE 82700,1
545,BSEFO,822433,2,SENSEX,SENSEX2510382700PE,IO,SENSEX-IO,12500300822433,6702.1,1534.45,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,82700,4,SENSEX 03JAN2025 PE 82700,1
546,BSEFO,1164059,2,SENSEX,SENSEX25JAN80400CE,IO,SENSEX-IO,12503101164059,2317.35,146.25,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,80400,3,SENSEX 31JAN2025 CE 80400,1
547,BSEFO,1174751,2,SENSEX,SENSEX2510374700PE,IO,SENSEX-IO,12500301174751,109.25,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,74700,4,SENSEX 03JAN2025 PE 74700,1
548,BSEFO,837513,2,SENSEX,SENSEX2512476300PE,IO,SENSEX-IO,12502400837513,1204.5,64.2,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,76300,4,SENSEX 24JAN2025 PE 76300,1
549,BSEFO,838660,2,SENSEX50,SENSEX5025FEB23900PE,IO,SENSEX50-IO,12505800838660,276.2,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,23900,4,SENSEX50 27FEB2025 PE 23900,1
550,BSEFO,1166298,2,SENSEX,SENSEX25JAN75200PE,IO,SENSEX-IO,12503101166298,885.95,83.7,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,75200,4,SENSEX 31JAN2025 PE 75200,1
551,BSEFO,839154,2,SENSEX,SENSEX2520779200CE,IO,SENSEX-IO,12503800839154,3368.8,519.1,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,79200,3,SENSEX 07FEB2025 CE 79200,1
552,BSEFO,1172814,2,SENSEX,SENSEX2510379800PE,IO,SENSEX-IO,12500301172814,3500.4,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,79800,4,SENSEX 03JAN2025 PE 79800,1
553,BSEFO,837853,2,SENSEX,SENSEX25MAR77400PE,IO,SENSEX-IO,12508700837853,2579.55,967.3,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,77400,4,SENSEX 28MAR2025 PE 77400,1
554,BSEFO,1165455,2,BANKEX,BANKEX25JAN63700CE,IO,BANKEX-IO,12502701165455,198.35,0.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,63700,3,BANKEX 27JAN2025 CE 63700,1
555,BSEFO,839383,2,SENSEX,SENSEX2520780200PE,IO,SENSEX-IO,12503800839383,4049.65,1085.85,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,80200,4,SENSEX 07FEB2025 PE 80200,1
556,BSEFO,822415,2,SENSEX,SENSEX2511080000PE,IO,SENSEX-IO,12501000822415,3718.8,217.3,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,80000,4,SENSEX 10JAN2025 PE 80000,1
557,BSEFO,822240,2,SENSEX,SENSEX2511079100PE,IO,SENSEX-IO,12501000822240,2835.8,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,79100,4,SENSEX 10JAN2025 PE 79100,1
558,BSEFO,1163856,2,SENSEX,SENSEX25JAN78600CE,IO,SENSEX-IO,12503101163856,3574.35,490.65,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,78600,3,SENSEX 31JAN2025 CE 78600,1
559,BSEFO,1138625,2,SENSEX,SENSEX24DEC82200CE,IO,SENSEX-IO,12436201138625,6.75,0.85,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,82200,3,SENSEX 27DEC2024 CE 82200,1
560,BSEFO,1165320,2,BANKEX,BANKEX25JAN62100CE,IO,BANKEX-IO,12502701165320,512.5,0.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,62100,3,BANKEX 27JAN2025 CE 62100,1
561,BSEFO,823751,2,BANKEX,BANKEX25FEB63600PE,IO,BANKEX-IO,12505500823751,6706.65,3336.15,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,63600,4,BANKEX 24FEB2025 PE 63600,1
562,BSEFO,822133,2,SENSEX,SENSEX2511075900CE,IO,SENSEX-IO,12501000822133,5400.95,780.5,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,75900,3,SENSEX 10JAN2025 CE 75900,1
563,BSEFO,836414,2,SENSEX,SENSEX2512485800CE,IO,SENSEX-IO,12502400836414,225.75,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,85800,3,SENSEX 24JAN2025 CE 85800,1
564,BSEFO,1164743,2,SENSEX50,SENSEX5024DEC24500CE,IO,SENSEX50-IO,12436101164743,1263.3,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,24500,3,SENSEX50 26DEC2024 CE 24500,1
565,BSEFO,823967,2,SENSEX,SENSEX25FEB80200PE,IO,SENSEX-IO,12505900823967,4159.45,1446.45,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,80200,4,SENSEX 28FEB2025 PE 80200,1
566,BSEFO,858178,2,SENSEX,SENSEX27DEC74000PE,IO,SENSEX-IO,12736500858178,2604.8,2186.45,1000,0.05,10,1,-1,SENSEX,2027-12-31T00:00:00,74000,4,SENSEX 31DEC2027 PE 74000,1
567,BSEFO,822229,2,SENSEX,SENSEX2511075100CE,IO,SENSEX-IO,12501000822229,6229.35,1313.75,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,75100,3,SENSEX 10JAN2025 CE 75100,1
568,BSEFO,1164120,2,SENSEX,SENSEX25JAN82700CE,IO,SENSEX-IO,12503101164120,1163.8,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,82700,3,SENSEX 31JAN2025 CE 82700,1
569,BSEFO,822268,2,SENSEX,SENSEX2511076900CE,IO,SENSEX-IO,12501000822268,4369.1,272.15,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,76900,3,SENSEX 10JAN2025 CE 76900,1
570,BSEFO,838919,2,SENSEX,SENSEX2512474200PE,IO,SENSEX-IO,12502400838919,457.25,12.35,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,74200,4,SENSEX 24JAN2025 PE 74200,1
571,BSEFO,824182,2,SENSEX,SENSEX25FEB82900PE,IO,SENSEX-IO,12505900824182,6375,2683.4,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,82900,4,SENSEX 28FEB2025 PE 82900,1
572,BSEFO,858413,2,SENSEX,SENSEX29JUN77000CE,IO,SENSEX-IO,12918000858413,27001.95,21990.2,1000,0.05,10,1,-1,SENSEX,2029-06-29T00:00:00,77000,3,SENSEX 29JUN2029 CE 77000,1
573,BSEFO,824305,2,SENSEX50,SENSEX5025FEB26250PE,IO,SENSEX50-IO,12505800824305,1772.85,630.55,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,26250,4,SENSEX50 27FEB2025 PE 26250,1
574,BSEFO,1165060,2,BANKEX,BANKEX25JAN55400PE,IO,BANKEX-IO,12502701165060,479.65,27.15,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,55400,4,BANKEX 27JAN2025 PE 55400,1
575,BSEFO,838359,2,SENSEX,SENSEX25MAR75800PE,IO,SENSEX-IO,12508700838359,1823.95,649,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,75800,4,SENSEX 28MAR2025 PE 75800,1
576,BSEFO,1149316,2,SENSEX,SENSEX24DEC78400PE,IO,SENSEX-IO,12436201149316,1458.4,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,78400,4,SENSEX 27DEC2024 PE 78400,1
577,BSEFO,824133,2,SENSEX,SENSEX25FEB80000PE,IO,SENSEX-IO,12505900824133,4010.65,1374.7,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,80000,4,SENSEX 28FEB2025 PE 80000,1
578,BSEFO,1167534,2,SENSEX50,SENSEX5024DEC24150PE,IO,SENSEX50-IO,12436101167534,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,24150,4,SENSEX50 26DEC2024 PE 24150,1
579,BSEFO,825585,2,SENSEX,SENSEX2512485500CE,IO,SENSEX-IO,12502400825585,263.1,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,85500,3,SENSEX 24JAN2025 CE 85500,1
580,BSEFO,884552,2,SENSEX,SENSEX25JUN86000PE,IO,SENSEX-IO,12517800884552,8497.95,5204.15,1000,0.05,10,1,-1,SENSEX,2025-06-27T00:00:00,86000,4,SENSEX 27JUN2025 PE 86000,1
581,BSEFO,824742,2,BANKEX,BANKEX25FEB63900PE,IO,BANKEX-IO,12505500824742,6994.95,3561.95,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,63900,4,BANKEX 24FEB2025 PE 63900,1
582,BSEFO,1168326,2,SENSEX,SENSEX25JAN73800PE,IO,SENSEX-IO,12503101168326,476.55,40.05,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,73800,4,SENSEX 31JAN2025 PE 73800,1
583,BSEFO,825403,2,SENSEX,SENSEX2511785600PE,IO,SENSEX-IO,12501700825403,9400.85,4206.4,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,85600,4,SENSEX 17JAN2025 PE 85600,1
